"date","time","size","version","os","country","ip_id"
"2022-12-19","22:23:12",79538104,"4.2.2","win","US",349
"2022-12-19","22:23:16",79538110,"4.2.2","win",NA,13
"2022-12-19","22:23:09",79628270,"4.2.2","win","US",5473
"2022-12-19","22:23:21",92688886,"4.2.2","osx","US",87
"2022-12-19","22:23:18",92688887,"4.2.2","osx","US",481
"2022-12-19","22:23:23",79633609,"4.2.2","win","US",5474
"2022-12-19","22:23:04",33987578,"4.2.2","src","EC",5472
"2022-12-19","22:20:42",79538103,"4.2.2","win","US",184
"2022-12-19","22:23:19",79628582,"4.2.2","win",NA,13
"2022-12-19","22:23:20",92688891,"4.2.2","osx","US",65
"2022-12-19","22:23:39",79627102,"4.2.2","win",NA,13
"2022-12-19","22:23:41",67642542,"4.2.2","osx","ZA",5475
"2022-12-19","22:23:58",79538104,"4.2.2","win","HK",2695
"2022-12-19","22:24:02",79626489,"4.2.2","win","ES",5476
"2022-12-19","22:24:04",12602960,"4.2.2","win",NA,13
"2022-12-19","22:24:04",2787294,"4.2.2","win",NA,13
"2022-12-19","22:24:05",79627147,"4.2.2","win",NA,13
"2022-12-19","22:21:36",90307043,"4.2.2","osx",NA,13
"2022-12-19","22:21:29",79538103,"4.2.2","win","US",5477
"2022-12-19","22:24:09",92804166,"4.2.2","osx","CA",5478
"2022-12-19","22:24:24",92688890,"4.2.2","osx","US",278
"2022-12-19","22:24:27",34026315,"4.2.2","src","US",5479
"2022-12-19","22:24:29",90305209,"4.2.2","osx","US",5464
"2022-12-19","22:24:35",79626012,"4.2.2","win","FR",5480
"2022-12-19","22:24:38",79628594,"4.2.2","win","GR",5481
"2022-12-19","22:24:54",90825201,"4.1.2","osx","US",973
"2022-12-19","22:25:16",79538109,"4.2.2","win","US",5482
"2022-12-19","22:25:12",92688891,"4.2.2","osx","US",98
"2022-12-19","22:25:19",92688889,"4.2.2","osx","US",101
"2022-12-19","22:25:34",79628235,"4.2.2","win","CA",5483
"2022-12-19","22:25:30",92688891,"4.2.2","osx","US",14
"2022-12-19","22:25:44",79627136,"4.2.2","win",NA,13
"2022-12-19","22:25:49",79627072,"4.2.2","win",NA,13
"2022-12-19","22:23:34",81971166,"devel","win","US",335
"2022-12-19","22:26:06",81774939,"3.6.3","osx","US",87
"2022-12-19","22:26:04",90548873,"4.1.1","osx","US",10
"2022-12-19","22:26:14",90310554,"4.2.2","osx",NA,13
"2022-12-19","22:25:43",92792527,"4.2.2","osx",NA,13
"2022-12-19","09:46:19",12288070,"4.2.2","win","CN",5484
"2022-12-19","09:46:24",92793417,"4.2.2","osx",NA,13
"2022-12-19","09:46:16",92688887,"4.2.2","osx","US",158
"2022-12-19","09:46:17",93949528,"4.2.0","osx","US",2961
"2022-12-19","09:46:33",79627119,"4.2.2","win","ES",5485
"2022-12-19","09:46:24",79627173,"4.2.2","win",NA,13
"2022-12-19","09:46:22",90306206,"4.2.2","osx","PK",5486
"2022-12-19","09:46:29",79627255,"4.2.2","win","RU",5487
"2022-12-19","09:46:33",79630133,"4.2.2","win","KE",5488
"2022-12-19","09:46:35",42608039,"4.2.2","win",NA,13
"2022-12-19","09:46:49",79538110,"4.2.2","win","AT",5489
"2022-12-19","09:46:49",79627047,"4.2.2","win","GB",5490
"2022-12-19","09:46:53",90825201,"4.1.2","osx","US",14
"2022-12-19","09:46:51",79626759,"4.2.2","win",NA,13
"2022-12-19","09:46:54",90825201,"4.1.2","osx","US",558
"2022-12-19","09:47:01",79538110,"4.2.2","win","AT",5491
"2022-12-19","09:47:03",79632365,"4.2.2","win","RU",5492
"2022-12-19","09:44:51",90310608,"4.2.2","osx",NA,13
"2022-12-19","09:47:13",79538110,"4.2.2","win","FR",5493
"2022-12-19","09:47:12",79626488,"4.2.2","win","GB",5494
"2022-12-19","09:47:04",18296779,"4.2.2","win","NL",503
"2022-12-19","09:47:04",79626219,"4.2.2","win","ID",5101
"2022-12-19","09:47:15",79632158,"4.2.2","win","SE",5495
"2022-12-19","09:47:16",90304254,"4.2.2","osx","NO",5496
"2022-12-19","09:47:20",79627111,"4.2.2","win",NA,13
"2022-12-19","09:47:30",79538110,"4.2.2","win","AT",5497
"2022-12-19","09:47:31",79538105,"4.2.2","win","US",95
"2022-12-19","09:47:35",92792826,"4.2.2","osx","NO",5496
"2022-12-19","09:47:47",90203603,"4.2.2","osx","HK",5498
"2022-12-19","09:47:52",79632042,"4.2.2","win","CN",5229
"2022-12-19","09:47:54",79626596,"4.2.2","win","AT",5499
"2022-12-19","09:47:58",79538110,"4.2.2","win","DE",5500
"2022-12-19","09:48:01",92688890,"4.2.2","osx","US",253
"2022-12-19","09:48:07",79538110,"4.2.2","win","AT",5501
"2022-12-19","09:47:55",79538110,"4.2.2","win","AT",5502
"2022-12-19","09:48:01",14672925,"4.2.2","win","BW",5503
"2022-12-19","09:48:03",92688889,"4.2.2","osx","US",87
"2022-12-19","09:48:10",79626120,"4.2.2","win","KE",5504
"2022-12-19","09:48:05",90825200,"4.1.2","osx","US",87
"2022-12-19","09:48:10",79629433,"4.2.2","win","CN",5505
"2022-12-19","09:48:25",79633149,"4.2.2","win","GB",5506
"2022-12-19","09:48:23",90825201,"4.1.2","osx","US",178
"2022-12-19","09:48:27",79538109,"4.2.2","win","ES",5507
"2022-12-19","09:48:31",79631301,"4.2.2","win",NA,13
"2022-12-19","09:48:33",92688889,"4.2.2","osx","US",61
"2022-12-19","09:48:44",79627218,"4.2.2","win",NA,13
"2022-12-19","09:48:39",92688890,"4.2.2","osx","US",256
"2022-12-19","09:48:47",79629900,"4.2.2","win","UA",5508
"2022-12-19","09:48:45",92688890,"4.2.2","osx","US",430
"2022-12-19","09:48:54",79538104,"4.2.2","win","US",374
"2022-12-19","09:49:01",90308807,"4.2.2","osx",NA,13
"2022-12-19","09:48:49",92688890,"4.2.2","osx","US",1584
"2022-12-19","09:48:56",17340897,"4.2.2","win","TR",5077
"2022-12-19","09:48:54",1576513,"4.2.2","win","IN",5509
"2022-12-19","09:48:56",90825201,"4.1.2","osx","US",199
"2022-12-19","09:49:02",1575154,"4.2.2","osx","DK",5086
"2022-12-19","09:48:54",1065533,"4.2.2","win","IN",5509
"2022-12-19","09:49:05",92688890,"4.2.2","osx","US",233
"2022-12-19","09:48:53",79538106,"4.2.2","win",NA,13
"2022-12-19","09:47:11",90308502,"4.2.2","osx",NA,13
"2022-12-19","09:49:15",34025877,"4.2.2","src","DE",5510
"2022-12-19","09:49:04",79538109,"4.2.2","win",NA,13
"2022-12-19","09:49:18",79538105,"4.2.2","win","US",473
"2022-12-19","09:49:31",90548854,"4.1.1","osx","US",98
"2022-12-19","09:49:31",81774944,"3.6.3","osx","US",98
"2022-12-19","09:49:31",90304389,"4.2.2","osx","IL",5511
"2022-12-19","09:49:40",92688890,"4.2.2","osx","US",1303
"2022-12-19","09:49:35",79626967,"4.2.2","win","ES",5512
"2022-12-19","09:49:44",79633806,"4.2.2","win","JP",5513
"2022-12-19","09:50:04",90304702,"4.2.2","osx","EU",5514
"2022-12-19","09:49:52",79627020,"4.2.2","win","ES",5515
"2022-12-19","09:50:00",79627532,"4.2.2","win","ES",5516
"2022-12-19","09:50:12",34024741,"4.2.2","src","DE",5510
"2022-12-19","09:50:14",79627235,"4.2.2","win","NL",5517
"2022-12-19","09:50:09",79629062,"4.2.2","win","JP",5518
"2022-12-19","09:50:07",38162897,"4.2.2","osx","US",5519
"2022-12-19","09:50:10",79538110,"4.2.2","win","AT",5520
"2022-12-19","09:50:22",79538110,"4.2.2","win","AT",5521
"2022-12-19","09:50:16",79628972,"4.2.2","win","US",5522
"2022-12-19","09:50:22",92688889,"4.2.2","osx","US",87
"2022-12-19","09:50:31",79538110,"4.2.2","win","AT",5523
"2022-12-19","09:50:38",79538110,"4.2.2","win","AT",5524
"2022-12-19","09:50:47",79627200,"4.2.2","win","NL",5525
"2022-12-19","09:50:45",79538110,"4.2.2","win","AT",5526
"2022-12-19","09:50:31",79538110,"4.2.2","win","AT",5527
"2022-12-19","09:50:42",79538110,"4.2.2","win","AT",5528
"2022-12-19","09:50:55",71513973,"4.2.2","win","ID",5529
"2022-12-19","09:50:53",79626669,"4.2.2","win","US",4021
"2022-12-19","09:50:55",11773344,"4.2.2","win","TR",5077
"2022-12-19","09:50:51",79538110,"4.2.2","win","AT",5530
"2022-12-19","09:50:59",79630745,"4.2.2","win","MN",5531
"2022-12-19","09:50:58",79538101,"4.2.2","win","US",5532
"2022-12-19","09:50:58",90825202,"4.1.2","osx","US",237
"2022-12-19","09:51:09",79627309,"4.2.2","win",NA,13
"2022-12-19","09:51:02",79627666,"4.2.2","win","US",4021
"2022-12-19","05:46:14",90635519,"4.1.3","win","US",318
"2022-12-19","05:46:19",79538103,"4.2.2","win","US",86
"2022-12-19","05:46:17",79538105,"4.2.2","win","US",60
"2022-12-19","05:46:20",79538105,"4.2.2","win","DE",83
"2022-12-19","05:46:21",81959967,"devel","win","US",422
"2022-12-19","05:46:17",81959967,"devel","win","US",60
"2022-12-19","05:46:17",79538105,"4.2.2","win","US",60
"2022-12-19","05:46:23",90635518,"4.1.3","win","US",86
"2022-12-19","05:46:22",81959967,"devel","win","US",5533
"2022-12-19","05:46:25",1026082,"4.2.2","win","TZ",5534
"2022-12-19","05:46:22",92688890,"4.2.2","osx","US",14
"2022-12-19","05:46:29",81959963,"devel","win","US",252
"2022-12-19","05:46:26",81959967,"devel","win","DE",51
"2022-12-19","05:46:29",79538104,"4.2.2","win","US",422
"2022-12-19","05:46:26",79538103,"4.2.2","win","US",86
"2022-12-19","05:46:29",91924167,"4.1.3","osx","US",65
"2022-12-19","05:46:34",81959967,"devel","win","US",111
"2022-12-19","05:46:28",81959967,"devel","win","DE",106
"2022-12-19","05:46:36",92688890,"4.2.2","osx","US",333
"2022-12-19","05:46:32",90635520,"4.1.3","win","HK",391
"2022-12-19","05:46:27",81959967,"devel","win","DE",83
"2022-12-19","05:46:33",92792780,"4.2.2","osx","JP",2607
"2022-12-19","05:46:28",90635519,"4.1.3","win","US",357
"2022-12-19","05:46:36",90635520,"4.1.3","win","US",111
"2022-12-19","05:46:40",79538105,"4.2.2","win","US",5535
"2022-12-19","05:46:43",91924167,"4.1.3","osx","US",234
"2022-12-19","05:46:36",90635520,"4.1.3","win","HK",5536
"2022-12-19","05:46:34",79538105,"4.2.2","win","DE",309
"2022-12-19","05:46:46",90825202,"4.1.2","osx","US",82
"2022-12-19","05:46:44",90635520,"4.1.3","win","DE",5537
"2022-12-19","05:46:49",79633515,"4.2.2","win","TW",5538
"2022-12-19","05:46:53",81959967,"devel","win","US",5539
"2022-12-19","05:46:52",92688890,"4.2.2","osx","US",65
"2022-12-19","05:46:53",92688891,"4.2.2","osx","US",10
"2022-12-19","05:47:03",91924167,"4.1.3","osx","US",54
"2022-12-19","05:47:13",79538105,"4.2.2","win","US",5540
"2022-12-19","05:47:00",11759481,"4.2.2","win","TZ",5534
"2022-12-19","05:47:14",81959965,"devel","win","US",184
"2022-12-19","05:47:14",90635519,"4.1.3","win","US",86
"2022-12-19","05:47:18",90548876,"4.1.1","osx","US",810
"2022-12-19","05:47:19",91924166,"4.1.3","osx","US",87
"2022-12-19","05:47:15",79538105,"4.2.2","win","US",5541
"2022-12-19","05:47:13",81959967,"devel","win","US",352
"2022-12-19","05:47:18",81774943,"3.6.3","osx","US",284
"2022-12-19","05:47:17",81959967,"devel","win","HK",96
"2022-12-19","05:47:20",92688890,"4.2.2","osx","US",14
"2022-12-19","05:47:24",91924167,"4.1.3","osx","US",233
"2022-12-19","05:47:27",79627379,"4.2.2","win","IN",694
"2022-12-19","05:47:11",79538104,"4.2.2","win","US",352
"2022-12-19","05:47:17",91924166,"4.1.3","osx","US",87
"2022-12-19","05:47:32",90825202,"4.1.2","osx","US",178
"2022-12-19","05:47:34",92688890,"4.2.2","osx","US",98
"2022-12-19","05:47:32",92796918,"4.2.2","osx","ID",5542
"2022-12-19","05:47:35",91924167,"4.1.3","osx","US",10
"2022-12-19","05:47:47",79626721,"4.2.2","win",NA,13
"2022-12-19","05:47:50",92688891,"4.2.2","osx","US",10
"2022-12-19","05:47:55",91924167,"4.1.3","osx","US",14
"2022-12-19","05:48:00",90635519,"4.1.3","win","US",252
"2022-12-19","05:47:51",92791672,"4.2.2","osx","JP",2607
"2022-12-19","05:48:03",81959965,"devel","win","US",313
"2022-12-19","05:47:58",92688890,"4.2.2","osx","US",775
"2022-12-19","05:47:59",90635520,"4.1.3","win","US",84
"2022-12-19","05:47:19",79631825,"4.2.2","win",NA,13
"2022-12-19","05:48:02",90635520,"4.1.3","win","DE",83
"2022-12-19","05:48:03",90635520,"4.1.3","win","US",95
"2022-12-19","05:48:03",79538105,"4.2.2","win","US",5543
"2022-12-19","05:48:02",81959967,"devel","win","US",254
"2022-12-19","05:48:06",79538105,"4.2.2","win","DE",309
"2022-12-19","05:48:05",92688889,"4.2.2","osx","US",61
"2022-12-19","05:48:06",92688889,"4.2.2","osx","US",61
"2022-12-19","05:48:02",79538105,"4.2.2","win","US",5544
"2022-12-19","05:48:19",79538105,"4.2.2","win","HK",182
"2022-12-19","05:48:06",81959967,"devel","win","US",5545
"2022-12-19","05:48:09",91924166,"4.1.3","osx","US",87
"2022-12-19","05:48:06",90825202,"4.1.2","osx","US",284
"2022-12-19","05:48:21",81959967,"devel","win","DE",309
"2022-12-19","05:48:28",90635520,"4.1.3","win","US",60
"2022-12-19","05:48:14",79628992,"4.2.2","win","PK",5546
"2022-12-19","05:48:21",92688890,"4.2.2","osx","US",65
"2022-12-19","05:48:28",90635520,"4.1.3","win","US",60
"2022-12-19","05:48:34",91924167,"4.1.3","osx","US",234
"2022-12-19","05:48:40",90303750,"4.2.2","osx","JP",5547
"2022-12-19","05:48:37",92688890,"4.2.2","osx","US",78
"2022-12-19","05:48:46",6299569,"4.2.2","win","CN",5548
"2022-12-19","05:49:01",81959966,"devel","win","US",5549
"2022-12-19","05:48:56",79625992,"4.2.2","win","IN",5550
"2022-12-19","05:49:03",79538106,"4.2.2","win","TW",5551
"2022-12-19","05:49:07",79538104,"4.2.2","win","US",84
"2022-12-19","05:49:10",90635520,"4.1.3","win","DE",309
"2022-12-19","05:49:08",25216471,"4.2.2","win","CN",5548
"2022-12-19","05:49:07",91924166,"4.1.3","osx","US",87
"2022-12-19","05:49:11",37629024,"4.2.0","src","CN",5552
"2022-12-19","05:49:09",79538110,"4.2.2","win","NO",5553
"2022-12-19","05:47:48",16175638,"3.1.2","osx","US",5554
"2022-12-19","05:49:19",91924167,"4.1.3","osx","US",14
"2022-12-19","05:49:26",92688889,"4.2.2","osx","US",87
"2022-12-19","05:49:29",92688890,"4.2.2","osx","US",256
"2022-12-19","05:49:28",92688890,"4.2.2","osx","US",234
"2022-12-19","05:49:25",91924167,"4.1.3","osx","US",355
"2022-12-19","05:49:38",91924167,"4.1.3","osx","US",14
"2022-12-19","05:49:37",79629287,"4.2.2","win","US",5555
"2022-12-19","05:49:44",91924166,"4.1.3","osx","US",61
"2022-12-19","05:49:45",92688890,"4.2.2","osx","US",1178
"2022-12-19","05:49:47",91924167,"4.1.3","osx","US",98
"2022-12-19","05:49:46",90203632,"4.2.2","osx","US",5556
"2022-12-19","05:49:58",92688890,"4.2.2","osx","US",65
"2022-12-19","05:49:56",1048502,"4.2.2","win","PK",5557
"2022-12-19","05:49:59",92688891,"4.2.2","osx","US",456
"2022-12-19","05:49:48",92688887,"4.2.2","osx","US",430
"2022-12-19","05:49:53",92688891,"4.2.2","osx","US",10
"2022-12-19","05:49:54",79638250,"4.2.2","win","US",5558
"2022-12-19","05:49:56",5378763,"4.2.2","win","PK",5557
"2022-12-19","05:50:08",90304817,"4.2.2","osx","US",5559
"2022-12-19","05:50:01",79629122,"4.2.2","win","HK",5560
"2022-12-19","05:50:10",90548876,"4.1.1","osx","US",448
"2022-12-19","05:50:12",92688889,"4.2.2","osx","US",87
"2022-12-19","05:50:20",79632779,"4.2.2","win","JP",5561
"2022-12-19","05:50:18",81774911,"3.6.3","osx","US",291
"2022-12-19","05:50:24",79538104,"4.2.2","win","US",84
"2022-12-19","05:50:32",92688890,"4.2.2","osx","US",430
"2022-12-19","05:50:40",79538106,"4.2.2","win","US",5562
"2022-12-19","05:50:41",79538104,"4.2.2","win","US",318
"2022-12-19","05:50:42",90635520,"4.1.3","win","DE",5563
"2022-12-19","05:50:56",79627281,"4.2.2","win","JP",5564
"2022-12-19","05:50:46",92688890,"4.2.2","osx","US",14
"2022-12-19","05:51:00",92792404,"4.2.2","osx","US",14
"2022-12-19","05:50:58",1069602,"4.2.2","osx","US",14
"2022-12-19","05:50:58",391,"4.2.2","osx","US",14
"2022-12-19","05:51:04",92688890,"4.2.2","osx","US",14
"2022-12-19","05:51:01",81959967,"devel","win","HK",182
"2022-12-19","05:51:06",90304551,"4.2.2","osx","IN",3065
"2022-12-19","05:51:12",91924167,"4.1.3","osx","US",14
"2022-12-19","10:14:24",79626741,"4.2.2","win","FR",5565
"2022-12-19","10:16:25",92688889,"4.2.2","osx","US",101
"2022-12-19","10:16:32",4199805,"4.2.0","src","US",5566
"2022-12-19","10:16:25",79627128,"4.2.2","win","ES",5567
"2022-12-19","10:15:49",8117871,"4.2.2","win","CN",5568
"2022-12-19","10:16:38",79627262,"4.2.2","win","PT",5569
"2022-12-19","10:16:23",79538110,"4.2.2","win","IT",5570
"2022-12-19","10:16:34",92688887,"4.2.2","osx","US",98
"2022-12-19","10:16:36",79538104,"4.2.2","win","US",5571
"2022-12-19","10:16:38",79629522,"4.2.2","win","TR",5572
"2022-12-19","10:16:43",79626795,"4.2.2","win","BR",5573
"2022-12-19","10:17:04",90308409,"4.2.2","osx","NZ",5574
"2022-12-19","10:16:54",79538110,"4.2.2","win","AT",5575
"2022-12-19","10:17:11",79627371,"4.2.2","win","PL",5576
"2022-12-19","10:17:07",79630053,"4.2.2","win","US",5577
"2022-12-19","10:17:05",79628461,"4.2.2","win","MA",5578
"2022-12-19","10:17:11",79632560,"4.2.2","win",NA,13
"2022-12-19","10:17:04",79626166,"4.2.2","win","US",5579
"2022-12-19","10:17:12",92792309,"4.2.2","osx",NA,13
"2022-12-19","10:17:20",1027685,"4.2.2","win","IL",5580
"2022-12-19","10:17:32",91924166,"4.1.3","osx","US",87
"2022-12-19","10:17:18",34028278,"4.2.2","src","AT",5581
"2022-12-19","10:17:24",79627856,"4.2.2","win","GB",5582
"2022-12-19","10:17:24",92688889,"4.2.2","osx","US",14
"2022-12-19","10:17:25",79627227,"4.2.2","win","BE",5583
"2022-12-19","10:17:32",81963782,"devel","win","US",5584
"2022-12-19","10:17:26",79627030,"4.2.2","win","IN",5585
"2022-12-19","10:17:31",81149809,"3.6.3.nn","osx","IT",5586
"2022-12-19","10:17:32",79626247,"4.2.2","win","GB",5587
"2022-12-19","10:17:27",79538104,"4.2.2","win","DE",83
"2022-12-19","10:17:34",79628101,"4.2.2","win","CH",5588
"2022-12-19","10:17:41",79633554,"4.2.2","win","AT",5589
"2022-12-19","10:17:37",79538109,"4.2.2","win","GB",5590
"2022-12-19","10:17:43",90306629,"4.2.2","osx",NA,13
"2022-12-19","10:17:37",90635520,"4.1.3","win","HK",544
"2022-12-19","10:17:42",79538103,"4.2.2","win","US",5591
"2022-12-19","10:17:49",34026363,"4.2.2","src","TR",5592
"2022-12-19","10:17:43",79626040,"4.2.2","win",NA,13
"2022-12-19","10:18:06",79627262,"4.2.2","win","TR",5593
"2022-12-19","10:18:04",90312397,"4.2.2","osx",NA,13
"2022-12-19","10:18:09",79628306,"4.2.2","win","NL",5594
"2022-12-19","10:18:15",79538110,"4.2.2","win","CH",5595
"2022-12-19","10:18:14",79634975,"4.2.2","win","HU",5596
"2022-12-19","10:18:08",92688889,"4.2.2","osx","US",87
"2022-12-19","10:18:28",79626551,"4.2.2","win","GB",5597
"2022-12-19","10:16:15",79626550,"4.2.2","win",NA,13
"2022-12-19","10:18:37",541,"4.2.2","win",NA,13
"2022-12-19","10:18:34",79629081,"4.2.2","win",NA,13
"2022-12-19","10:18:36",92688890,"4.2.2","osx","US",98
"2022-12-19","10:18:32",34025855,"4.2.2","src","CN",5598
"2022-12-19","10:18:32",1779776,"4.2.2","win",NA,13
"2022-12-19","10:18:38",92796182,"4.2.2","osx",NA,13
"2022-12-19","10:18:45",4199574,"4.2.2","osx","CN",5599
"2022-12-19","10:18:48",79629054,"4.2.2","win",NA,13
"2022-12-19","10:18:55",92794307,"4.2.2","osx","CN",5599
"2022-12-19","10:18:40",79538109,"4.2.2","win","ES",5600
"2022-12-19","10:18:46",79626345,"4.2.2","win","IN",5601
"2022-12-19","10:18:54",92688890,"4.2.2","osx","US",378
"2022-12-19","10:18:49",79538109,"4.2.2","win","GB",1983
"2022-12-19","10:19:06",92796272,"4.2.2","osx","GB",5602
"2022-12-19","10:18:58",90825201,"4.1.2","osx","US",65
"2022-12-19","10:19:02",79538104,"4.2.2","win","US",5603
"2022-12-19","10:19:00",79538110,"4.2.2","win","AT",5604
"2022-12-19","10:19:13",90825201,"4.1.2","osx","US",2040
"2022-12-19","10:19:18",92791717,"4.2.2","osx","SK",5605
"2022-12-19","10:19:20",90304148,"4.2.2","osx",NA,13
"2022-12-19","10:19:18",79627390,"4.2.2","win","CH",261
"2022-12-19","10:19:21",74972382,"3.3.3","osx","IT",5586
"2022-12-19","10:19:28",79626219,"4.2.2","win","CH",261
"2022-12-19","10:19:26",92688890,"4.2.2","osx","US",98
"2022-12-19","10:19:28",79627720,"4.2.2","win","TR",5606
"2022-12-19","10:19:42",79627280,"4.2.2","win","DE",5607
"2022-12-19","10:19:45",79627100,"4.2.2","win","DE",5608
"2022-12-19","10:19:38",79538110,"4.2.2","win","AT",5609
"2022-12-19","10:19:47",90825201,"4.1.2","osx","US",98
"2022-12-19","10:19:53",92688890,"4.2.2","osx","US",10
"2022-12-19","10:19:54",90825201,"4.1.2","osx","US",333
"2022-12-19","10:19:49",92688890,"4.2.2","osx","US",14
"2022-12-19","10:19:55",79631667,"4.2.2","win","US",5610
"2022-12-19","10:19:57",79631009,"4.2.2","win","DE",5611
"2022-12-19","10:20:08",79626984,"4.2.2","win","CH",5612
"2022-12-19","10:20:14",92688890,"4.2.2","osx","US",14
"2022-12-19","10:20:06",92793670,"4.2.2","osx",NA,13
"2022-12-19","10:20:17",90306729,"4.2.2","osx",NA,13
"2022-12-19","10:20:03",92688890,"4.2.2","osx","US",14
"2022-12-19","10:20:22",79627245,"4.2.2","win",NA,13
"2022-12-19","10:20:08",19158011,"4.2.2","win","IN",2222
"2022-12-19","10:20:09",79626372,"4.2.2","win","IN",2222
"2022-12-19","10:20:12",79626351,"4.2.2","win","DE",5613
"2022-12-19","10:20:23",79538106,"4.2.2","win","JP",5614
"2022-12-19","10:20:25",79627073,"4.2.2","win","GB",5615
"2022-12-19","10:20:31",90311234,"4.2.2","osx",NA,13
"2022-12-19","10:20:27",79627209,"4.2.2","win","DK",219
"2022-12-19","10:20:35",79538110,"4.2.2","win","AT",5616
"2022-12-19","10:20:38",4199690,"4.2.0","src","US",5617
"2022-12-19","10:20:45",79627143,"4.2.2","win","CH",5618
"2022-12-19","10:20:36",92688889,"4.2.2","osx","US",683
"2022-12-19","10:20:29",1075256,"4.2.2","win","GB",5619
"2022-12-19","10:20:39",79538108,"4.2.2","win","GB",5619
"2022-12-19","10:20:54",79627533,"4.2.2","win",NA,13
"2022-12-19","10:20:49",90305224,"4.2.2","osx","GB",5620
"2022-12-19","10:20:56",79538110,"4.2.2","win","NL",5621
"2022-12-19","10:21:03",92688890,"4.2.2","osx","US",1584
"2022-12-19","10:20:56",23862476,"4.2.2","win","PT",5622
"2022-12-19","10:21:03",90303999,"4.2.2","osx","JP",5623
"2022-12-19","10:21:12",79538110,"4.2.2","win","FR",5624
"2022-12-19","10:21:21",92688890,"4.2.2","osx","US",273
"2022-12-19","20:18:49",79627425,"4.2.2","win","RU",5625
"2022-12-19","20:21:20",82362104,"4.2.0","win","US",340
"2022-12-19","20:21:27",79632067,"4.2.2","win",NA,13
"2022-12-19","20:21:21",92794122,"4.2.2","osx","US",3803
"2022-12-19","20:21:11",79636074,"4.2.2","win",NA,13
"2022-12-19","20:21:29",90203632,"4.2.2","osx","US",5626
"2022-12-19","20:20:57",79538104,"4.2.2","win","DE",5627
"2022-12-19","20:21:38",79627081,"4.2.2","win","CO",5628
"2022-12-19","20:21:31",92688891,"4.2.2","osx","US",14
"2022-12-19","20:21:44",90304478,"4.2.2","osx","MX",5629
"2022-12-19","20:21:48",90312605,"4.2.2","osx","US",1373
"2022-12-19","20:21:42",79636435,"4.2.2","win","CA",5630
"2022-12-19","20:21:49",79627272,"4.2.2","win",NA,13
"2022-12-19","20:21:50",90825201,"4.1.2","osx","US",914
"2022-12-19","20:21:35",33987582,"4.2.2","src","US",1134
"2022-12-19","20:21:57",79626985,"4.2.2","win","US",5631
"2022-12-19","20:22:03",34030117,"4.2.2","src","US",768
"2022-12-19","20:22:02",79538109,"4.2.2","win","CO",5632
"2022-12-19","20:22:09",86429688,"3.6.3","win","US",88
"2022-12-19","20:22:16",79538105,"4.2.2","win","US",361
"2022-12-19","20:22:11",90635520,"4.1.3","win","US",5633
"2022-12-19","20:22:06",92792736,"4.2.2","osx","US",3808
"2022-12-19","20:22:12",90635520,"4.1.3","win","US",381
"2022-12-19","20:22:21",86429689,"3.6.3","win","DE",1140
"2022-12-19","20:22:16",90635516,"4.1.3","win","US",5634
"2022-12-19","20:22:14",90635520,"4.1.3","win","US",111
"2022-12-19","20:22:20",79627828,"4.2.2","win",NA,13
"2022-12-19","20:22:30",92792592,"4.2.2","osx","MX",5629
"2022-12-19","20:22:21",92792987,"4.2.2","osx","FR",5635
"2022-12-19","20:22:40",92688891,"4.2.2","osx","US",432
"2022-12-19","20:22:32",79627174,"4.2.2","win","AR",5636
"2022-12-19","20:22:48",79630455,"4.2.2","win","CO",5637
"2022-12-19","20:20:34",79625878,"4.2.2","win","FI",5638
"2022-12-19","20:22:55",90825202,"4.1.2","osx","US",65
"2022-12-19","20:22:55",86429689,"3.6.3","win","HK",182
"2022-12-19","20:22:34",79538105,"4.2.2","win","HK",544
"2022-12-19","20:23:00",90635520,"4.1.3","win","US",371
"2022-12-19","20:22:46",10646232,"2.0.1","src","CN",5639
"2022-12-19","20:23:05",79627550,"4.2.2","win","US",5640
"2022-12-19","20:22:49",79538105,"4.2.2","win","DE",5641
"2022-12-19","20:22:59",79538106,"4.2.2","win","ID",5642
"2022-12-19","20:22:52",92688891,"4.2.2","osx","US",171
"2022-12-19","20:23:06",90635518,"4.1.3","win","US",313
"2022-12-19","20:23:08",79538105,"4.2.2","win","US",88
"2022-12-19","20:23:03",79627181,"4.2.2","win","US",5643
"2022-12-19","20:23:03",92688891,"4.2.2","osx","US",98
"2022-12-19","20:23:13",79538101,"4.2.2","win","US",5644
"2022-12-19","20:23:08",86429689,"3.6.3","win","DE",83
"2022-12-19","20:23:14",92794275,"4.2.2","osx","CA",5645
"2022-12-19","20:23:07",86429689,"3.6.3","win","DE",51
"2022-12-19","20:23:12",79538086,"4.2.2","win","US",1799
"2022-12-19","20:23:13",79631763,"4.2.2","win","US",5646
"2022-12-19","20:23:14",90635520,"4.1.3","win","US",426
"2022-12-19","20:23:10",90825201,"4.1.2","osx","US",1722
"2022-12-19","20:23:19",79538104,"4.2.2","win","US",5647
"2022-12-19","20:23:10",86429689,"3.6.3","win","DE",369
"2022-12-19","20:22:42",4199348,"4.2.2","osx","CA",5645
"2022-12-19","20:23:27",79627604,"4.2.2","win",NA,13
"2022-12-19","20:23:25",92688887,"4.2.2","osx","US",432
"2022-12-19","20:23:28",92688890,"4.2.2","osx","US",278
"2022-12-19","20:23:16",79538102,"4.2.2","win","DE",2088
